,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22p,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-E1-A7YE,0.003676470588235294,-0.7823383084577115,-0.9703315881326352,-0.002824858757062147,-0.01891891891891892,0.0010298661174047373,-1.0,0.038802660753880266,-0.028601694915254237,-0.02975206611570248,-0.004081632653061225,0.33182844243792325,-0.7590027700831025,-0.4690265486725664,0.9730639730639731,0.0070126227208976155,-0.8167791706846673,-0.028591352859135284,-0.0007905138339920949,-0.10465116279069768,0.0,-1.0,-1.0,1.0,0.424390243902439,-0.005970149253731343,-0.5042016806722689,0.008836524300441826,0.0024479804161566705,-0.05466237942122187,-0.015384615384615385,-0.004132231404958678,-0.4444444444444444,-0.00878293601003764,0.009950248756218905,-0.015873015873015872,0.0023752969121140144,-0.008130081300813009,0.0,-1.0,-1.0
TCGA-E1-A7YH,0.6139705882352942,0.09825870646766169,0.0034904013961605585,0.03954802259887006,0.9243243243243243,-0.854788877445932,-1.0,-0.5942350332594235,-0.0211864406779661,0.0,-0.01020408163265306,0.0,0.013850415512465374,0.30973451327433627,0.0,0.0,0.007714561234329798,-0.0048814504881450485,-0.0031620553359683794,-0.9922480620155039,-1.0,0.11627906976744186,-1.0,0.0,-0.0016260162601626016,-1.0,-0.9953314659197012,-0.005891016200294551,-0.6340269277845777,0.0,0.0013986013986013986,-0.008264462809917356,-0.04265873015873016,0.05897114178168131,0.001658374792703151,0.0,-0.0011876484560570072,-0.008130081300813009,-0.060955518945634266,0.06930693069306931,-0.0038363171355498722
TCGA-E1-A7YI,0.9926470588235294,-1.0,-0.9825479930191972,0.06308851224105462,0.2891891891891892,-0.006179196704428424,-0.07603305785123966,-0.03547671840354767,-0.02754237288135593,0.0,-0.0020408163265306124,0.006772009029345372,0.00554016620498615,-0.017699115044247787,-0.07744107744107744,-0.001402524544179523,0.010607521697203472,0.0020920502092050207,0.010276679841897233,0.05813953488372093,-0.0636182902584493,-1.0,-0.009174311926605505,0.0,-0.00975609756097561,0.0,-0.004668534080298786,-0.0029455081001472753,-0.1762545899632803,0.0,0.01818181818181818,-0.26859504132231404,0.0,0.7327478042659975,-0.003316749585406302,-0.04081632653061224,0.0011876484560570072,0.01084010840108401,0.07084019769357495,-0.5082508250825083,0.40281329923273657
TCGA-E1-A7YJ,-1.0,-1.0,-0.0017452006980802793,-0.002824858757062147,-0.005405405405405406,0.0,-0.05619834710743802,0.019955654101995565,-0.00423728813559322,0.0512396694214876,-0.1,-0.009029345372460496,-0.010156971375807941,0.0,-0.003367003367003367,1.0,0.9942140790742526,-0.03765690376569038,0.023715415019762844,1.0,1.0,-1.0,-0.0030581039755351682,-1.0,-0.46504065040650405,0.0,-0.01027077497665733,-0.9926362297496318,-0.006119951040391677,0.0,-0.015384615384615385,-0.07024793388429752,0.005952380952380952,0.0,-0.026533996683250415,0.9795918367346939,-0.0011876484560570072,-0.05962059620596206,-0.032948929159802305,-0.8646864686468647,-0.29028132992327366
TCGA-E1-A7YK,1.0,0.0012437810945273632,-0.9075043630017452,0.004708097928436911,0.024324324324324326,-0.9979402677651905,0.0,0.024390243902439025,-0.5635593220338984,0.013223140495867768,0.00816326530612245,0.009029345372460496,-0.002770083102493075,0.0,0.04377104377104377,-0.34081346423562414,-0.9855351976856316,-0.003486750348675035,0.003952569169960474,-0.003875968992248062,-0.02385685884691849,-0.4418604651162791,-0.9969418960244648,0.0,0.0,-0.6179104477611941,-0.6694677871148459,-0.6038291605301914,-0.3953488372093023,0.0,-0.916083916083916,0.004132231404958678,-0.5674603174603174,-0.015056461731493099,-0.9966832504145937,0.006802721088435374,0.0059382422802850355,0.04878048780487805,0.0,0.039603960396039604,0.0038363171355498722
TCGA-E1-A7YL,-1.0,-0.9825870646766169,-1.0,-0.9783427495291902,-0.002702702702702703,0.032955715756951595,-1.0,-0.5066518847006651,-0.029661016949152543,0.09421487603305785,0.004081632653061225,-0.04966139954853273,0.0,-1.0,-0.4511784511784512,1.0,0.10800385728061716,-0.01813110181311018,-0.005533596837944664,1.0,0.9960238568588469,-1.0,0.0,0.0,0.0032520325203252032,0.0,-0.014939309056956116,-0.29013254786450665,-0.11995104039167687,0.0,0.008391608391608392,0.0,-0.001984126984126984,0.0,-0.001658374792703151,1.0,0.9928741092636579,-0.02168021680216802,0.0,-0.0627062706270627,-0.034526854219948847
TCGA-E1-A7YM,-0.9926470588235294,-1.0,-0.005235602094240838,-0.003766478342749529,0.0,0.0,-0.22975206611570248,-0.9889135254988913,0.020127118644067795,-0.0049586776859504135,-0.004081632653061225,0.0,0.014773776546629732,-1.0,-1.0,0.0,-0.0048216007714561235,-0.09762900976290098,0.006324110671936759,0.003875968992248062,0.0,-1.0,0.0,-1.0,-1.0,0.0,-0.021475256769374416,-0.004418262150220913,-0.13219094247246022,0.0,-0.005594405594405594,0.0,0.0,0.0,-0.009950248756218905,1.0,0.997624703087886,0.04065040650406504,0.0,-0.6567656765676567,-0.020460358056265986
TCGA-E1-A7YN,-1.0,-1.0,0.0017452006980802793,-0.003766478342749529,-0.021621621621621623,-0.0020597322348094747,-0.0049586776859504135,0.0066518847006651885,-0.24046610169491525,-0.019834710743801654,-0.33877551020408164,0.0,0.003693444136657433,0.0,0.0,-0.002805049088359046,-0.0057859209257473485,-0.01603905160390516,-0.02608695652173913,-0.003875968992248062,0.0,0.0,0.0,0.0,0.0065040650406504065,0.0,-0.022408963585434174,-0.005891016200294551,-0.0012239902080783353,0.0,-0.016783216783216783,-0.23553719008264462,-0.00992063492063492,0.005018820577164366,-0.001658374792703151,0.9909297052154195,1.0,0.0,0.0,-1.0,-1.0
TCGA-E1-A7YO,0.003676470588235294,0.0037313432835820895,0.0,0.002824858757062147,-0.005405405405405406,0.004119464469618949,0.0,0.09645232815964523,-0.025423728813559324,0.6975206611570248,0.0020408163265306124,0.6027088036117382,0.3804247460757156,0.0,0.0,0.8415147265077139,-1.0,-0.9707112970711297,0.12173913043478261,-0.007751937984496124,0.0,1.0,0.10091743119266056,0.0,0.0065040650406504065,0.0,0.0,-0.0014727540500736377,0.03916768665850673,0.0,0.0013986013986013986,0.0,0.044642857142857144,-0.002509410288582183,0.0,0.0045351473922902496,0.0011876484560570072,0.08672086720867209,0.0,0.0,0.1445012787723785
TCGA-E1-A7YQ,-1.0,-1.0,-0.26527050610820246,-0.7768361581920904,1.0,0.9979402677651905,-1.0,-1.0,0.9947033898305084,-1.0,-1.0,0.002257336343115124,0.0009233610341643582,1.0,0.9932659932659933,0.0,0.0,0.7203626220362622,0.9857707509881423,1.0,1.0,-0.11627906976744186,0.9938837920489296,1.0,0.9707317073170731,-0.0014925373134328358,0.0018674136321195146,-1.0,-0.99265605875153,0.9967845659163987,0.0,1.0,0.998015873015873,-1.0,-1.0,1.0,0.9738717339667459,-0.9295392953929539,-1.0,-0.9801980198019802,-1.0
TCGA-E1-A7YS,-0.007352941176470588,0.0024875621890547263,0.005235602094240838,0.002824858757062147,-0.9945945945945946,-1.0,-1.0,-0.991130820399113,-1.0,0.009917355371900827,0.0020408163265306124,0.006772009029345372,0.16528162511542013,-1.0,-1.0,0.9340813464235624,-0.996142719382835,-0.9804741980474198,-0.0031620553359683794,0.0,0.0,0.0,0.0,-1.0,-0.9853658536585366,0.0,0.0028011204481792717,-0.0014727540500736377,0.0,-1.0,-0.9916083916083916,0.004132231404958678,0.0,-0.9974905897114178,-1.0,0.0045351473922902496,0.007125890736342043,-0.04336043360433604,-0.009884678747940691,-0.966996699669967,-0.9948849104859335
TCGA-E1-A7YU,0.4522058823529412,0.0,-0.225130890052356,-0.003766478342749529,0.44594594594594594,0.0,0.0,-0.02106430155210643,-0.025423728813559324,0.0,0.0020408163265306124,-0.013544018058690745,-0.0009233610341643582,0.0,0.0,0.0,-0.733847637415622,-0.010460251046025104,0.0,0.5813953488372093,-0.005964214711729622,0.0,0.0,0.0,-0.48292682926829267,0.0,0.0,0.14727540500736377,-0.0024479804161566705,0.0,-0.0013986013986013986,0.0,-0.000992063492063492,0.002509410288582183,0.0,0.0022675736961451248,0.0,-0.04336043360433604,0.0,0.033003300330033,0.03964194373401535
TCGA-E1-A7YV,0.04044117647058824,-0.8009950248756219,-0.8359511343804538,0.0,-1.0,-0.9093717816683831,0.001652892561983471,-0.6308203991130821,-0.5423728813559322,-0.05289256198347107,-0.014285714285714285,0.0,0.0046168051708217915,1.0,0.9932659932659933,0.0,-0.0009643201542912247,-0.0020920502092050207,-0.21976284584980238,0.003875968992248062,0.0,-0.9534883720930233,-0.11926605504587157,0.0,0.0,1.0,1.0,-1.0,-0.9951040391676866,0.0,-0.015384615384615385,-0.19421487603305784,-0.002976190476190476,-0.012547051442910916,-0.001658374792703151,0.013605442176870748,-0.0011876484560570072,-0.9349593495934959,-0.4299835255354201,-0.38943894389438943,-0.008951406649616368
TCGA-E1-A7YW,0.9963235294117647,0.0,-0.43804537521815007,0.0847457627118644,0.745945945945946,0.0,-0.8016528925619835,0.018847006651884702,0.022245762711864406,-0.024793388429752067,-0.0020408163265306124,-0.009029345372460496,-0.003693444136657433,0.0,0.9528619528619529,0.0,-0.05110896817743491,-0.01394700139470014,-0.0007905138339920949,0.46511627906976744,0.4592445328031809,0.0,0.0,0.0,-0.032520325203252036,-0.0014925373134328358,-0.0028011204481792717,-0.9764359351988218,-0.0024479804161566705,-0.012861736334405145,-0.002797202797202797,-0.004132231404958678,0.0,-0.0075282308657465494,0.0,0.0,-0.013064133016627079,0.7669376693766937,0.6293245469522241,-0.46864686468646866,0.0
TCGA-E1-A7Z2,-0.39705882352941174,-1.0,-0.015706806282722512,-0.004708097928436911,0.0,0.008238928939237899,-0.04462809917355372,-1.0,-0.028601694915254237,0.04132231404958678,-0.4530612244897959,-0.009029345372460496,0.00554016620498615,0.0,0.0,0.0,-0.041465766634522665,-0.08577405857740586,-0.012648221343873518,0.9651162790697675,1.0,0.0,0.0,-1.0,-0.9008130081300812,0.004477611940298508,-0.012138188608776844,-0.0029455081001472753,-0.06609547123623011,-0.003215434083601286,-0.005594405594405594,-0.004132231404958678,-0.01488095238095238,-0.0037641154328732747,-0.9618573797678275,1.0,0.14370546318289787,-0.08130081300813008,0.0,-0.25412541254125415,0.01278772378516624
TCGA-E1-A7Z3,0.0,0.004975124378109453,-0.006980802792321117,0.3625235404896422,0.008108108108108109,0.0,-0.49586776859504134,0.009977827050997782,0.029661016949152543,-0.009917355371900827,0.00816326530612245,0.009029345372460496,0.018467220683287166,0.0,0.0,0.0,0.0,0.010460251046025104,0.45138339920948617,-0.003875968992248062,0.0,-1.0,0.0,0.0,0.0032520325203252032,0.005970149253731343,0.003734827264239029,-0.042709867452135494,0.0012239902080783353,-0.18006430868167203,-0.013986013986013986,0.0,0.000992063492063492,-0.0075282308657465494,0.0,-0.16780045351473924,0.7862232779097387,0.1002710027100271,-0.0032948929159802307,-0.7887788778877888,1.0
TCGA-E1-A7Z4,0.0,-0.7947761194029851,0.008726003490401396,0.05084745762711865,0.010810810810810811,-1.0,-0.46611570247933887,-0.48004434589800443,-0.011652542372881356,0.09090909090909091,0.11632653061224489,0.05417607223476298,0.019390581717451522,0.0,-0.04377104377104377,0.014025245441795231,-0.7704918032786885,0.0697350069735007,0.05928853754940711,0.003875968992248062,0.0,-0.4418604651162791,-0.9694189602446484,0.0,0.40487804878048783,-0.9940298507462687,0.007469654528478058,0.004418262150220913,-0.05263157894736842,0.003215434083601286,0.005594405594405594,-1.0,-0.33134920634920634,-0.6072772898368883,-0.2155887230514096,0.0045351473922902496,-0.0011876484560570072,0.008130081300813009,0.013179571663920923,-0.1353135313531353,-0.5754475703324808
TCGA-E1-A7Z6,-0.003676470588235294,-0.004975124378109453,-0.0017452006980802793,-0.002824858757062147,0.13243243243243244,0.016477857878475798,0.0,0.0033259423503325942,0.007415254237288136,0.0,0.12040816326530612,0.0,0.003693444136657433,0.0,-0.03367003367003367,0.0,0.011571841851494697,0.06764295676429567,0.0007905138339920949,0.003875968992248062,-0.005964214711729622,-0.023255813953488372,-0.0061162079510703364,0.0,0.0,0.0,0.0,-0.017673048600883652,-0.386780905752754,0.003215434083601286,-0.002797202797202797,0.008264462809917356,0.001984126984126984,-0.0012547051442910915,-0.001658374792703151,0.0,0.4323040380047506,0.05962059620596206,-0.018121911037891267,0.900990099009901,0.005115089514066497
TCGA-EZ-7264,0.003676470588235294,0.0,-0.0034904013961605585,-0.0018832391713747645,0.372972972972973,0.0,-0.001652892561983471,-0.7505543237250555,0.02754237288135593,-0.03140495867768595,-0.00816326530612245,0.0,-0.007386888273314866,0.0,-0.003367003367003367,0.26928471248246844,-1.0,-0.99860529986053,-0.0071146245059288534,-0.007751937984496124,0.0,0.0,0.0,-1.0,-0.013008130081300813,0.0,-0.0028011204481792717,-0.004418262150220913,0.0012239902080783353,0.0,-0.9370629370629371,0.008264462809917356,0.001984126984126984,0.00878293601003764,0.0,0.0045351473922902496,-0.0011876484560570072,-0.013550135501355014,0.0,-1.0,-1.0
TCGA-F6-A8O3,-0.014705882352941176,0.0,-0.005235602094240838,0.0018832391713747645,-0.010810810810810811,0.0020597322348094747,-0.001652892561983471,-0.0022172949002217295,0.036016949152542374,-0.03471074380165289,-0.02040816326530612,0.0,0.006463527239150508,0.0,0.0,0.0,-1.0,-0.9707112970711297,0.0,-0.003875968992248062,0.0,0.0,0.0,-1.0,-0.026016260162601626,-0.0014925373134328358,0.0,0.0,0.0073439412484700125,-1.0,-0.9944055944055944,0.0,-0.002976190476190476,-0.005018820577164366,0.0,-0.0045351473922902496,-0.0011876484560570072,-0.013550135501355014,-0.004942339373970346,0.0858085808580858,0.0
TCGA-F6-A8O4,-0.014705882352941176,0.0,0.006980802792321117,-0.003766478342749529,-0.016216216216216217,0.0,-0.001652892561983471,0.004434589800443459,0.023305084745762712,0.0,-0.004081632653061225,0.0,0.4404432132963989,0.0,0.0,0.0,-0.4513018322082932,0.010460251046025104,-0.005533596837944664,0.003875968992248062,0.0,0.0,0.0,0.0,-0.0016260162601626016,0.0,-0.12044817927170869,0.0,-0.0012239902080783353,-0.003215434083601286,-0.47692307692307695,0.15702479338842976,0.0,-0.006273525721455458,0.0,-0.006802721088435374,0.8064133016627079,0.0027100271002710027,0.0,-0.5148514851485149,-0.9808184143222506
TCGA-FG-5962,-0.003676470588235294,0.009950248756218905,1.0,1.0,-0.013513513513513514,0.0,-1.0,0.011086474501108648,0.0423728813559322,1.0,0.9918367346938776,1.0,1.0,0.0,0.0,1.0,-1.0,-0.9776847977684798,0.9699604743083003,0.9922480620155039,1.0,1.0,1.0,1.0,1.0,0.0,0.009337068160597572,1.0,0.99265605875153,-1.0,-0.9972027972027973,-0.2892561983471074,-0.00496031746031746,0.002509410288582183,0.0,1.0,1.0,0.7994579945799458,1.0,0.10231023102310231,0.0
TCGA-FG-5964,-0.003676470588235294,0.0012437810945273632,-0.006980802792321117,0.030131826741996232,0.0,0.0,-1.0,-0.004434589800443459,-0.038135593220338986,0.0049586776859504135,0.08163265306122448,0.0,0.006463527239150508,-0.02654867256637168,0.04040404040404041,0.0,-1.0,-0.999302649930265,-0.008695652173913044,0.01937984496124031,-0.013916500994035786,-1.0,0.0030581039755351682,0.0,0.0016260162601626016,0.0029850746268656717,-0.006535947712418301,0.004418262150220913,0.0,-1.0,-1.0,0.0,-0.008928571428571428,0.012547051442910916,0.003316749585406302,0.024943310657596373,-0.010688836104513063,-0.0948509485094851,0.6309719934102141,-0.5247524752475248,-0.01918158567774936
TCGA-FG-5965,0.0,0.006218905472636816,-0.7329842931937173,0.017890772128060263,0.518918918918919,-0.037075180226570546,0.003305785123966942,0.011086474501108648,0.025423728813559324,-0.008264462809917356,0.0,0.01580135440180587,0.007386888273314866,-0.061946902654867256,-0.003367003367003367,0.0,-0.6962391513982642,0.005578800557880056,0.013438735177865613,0.003875968992248062,0.0,0.0,0.0061162079510703364,0.0,0.0,0.0,0.0,0.0,-0.1383108935128519,0.0,-0.0013986013986013986,-1.0,0.0,-0.06900878293601004,0.0,0.011337868480725623,0.995249406175772,0.07588075880758807,-0.171334431630972,-0.38943894389438943,-0.12404092071611253
TCGA-FG-6688,-0.9926470588235294,-1.0,0.0017452006980802793,-0.00847457627118644,-0.002702702702702703,0.0,-0.6628099173553719,0.013303769401330377,-0.5042372881355932,0.0,-0.0020408163265306124,0.01580135440180587,0.007386888273314866,0.0,-0.003367003367003367,0.0,-0.0019286403085824494,0.02092050209205021,0.0458498023715415,0.007751937984496124,0.0,0.0,0.0,0.0,0.026016260162601626,0.0,0.009337068160597572,-0.0014727540500736377,-0.0036719706242350062,0.0,-0.011188811188811189,0.0,-0.003968253968253968,0.006273525721455458,0.0,1.0,0.997624703087886,-0.04878048780487805,-0.039538714991762765,0.0429042904290429,0.021739130434782608
TCGA-FG-6689,-0.003676470588235294,0.0,-1.0,0.010357815442561206,0.016216216216216217,-0.9948506694129763,-0.6793388429752066,0.01662971175166297,0.06038135593220339,0.17355371900826447,0.11836734693877551,0.0,0.1819021237303786,-0.1415929203539823,-0.003367003367003367,0.016830294530154277,0.007714561234329798,0.23221757322175732,0.048221343873517786,-0.003875968992248062,0.0,1.0,0.021406727828746176,-1.0,0.08455284552845528,0.005970149253731343,0.018674136321195144,0.005891016200294551,0.0,0.00964630225080386,0.019580419580419582,-1.0,0.000992063492063492,0.006273525721455458,0.003316749585406302,0.027210884353741496,0.015439429928741092,-0.02710027100271003,0.5947281713344317,0.0858085808580858,0.026854219948849106
TCGA-FG-6690,0.014705882352941176,0.06716417910447761,-0.07504363001745201,0.3258003766478343,0.8,-0.39855818743563337,0.011570247933884297,0.03436807095343681,0.0858050847457627,0.22644628099173553,0.07142857142857142,0.056433408577878104,0.04339796860572484,0.1504424778761062,0.003367003367003367,0.019635343618513323,-0.7589199614271939,0.10599721059972106,0.04980237154150197,0.031007751937984496,0.16302186878727634,1.0,0.05198776758409786,1.0,0.36260162601626017,0.0,0.025210084033613446,0.010309278350515464,0.012239902080783354,-0.003215434083601286,0.011188811188811189,0.09090909090909091,0.013888888888888888,0.0,0.028192371475953566,0.04308390022675737,0.830166270783848,0.07588075880758807,0.20757825370675453,-0.3333333333333333,0.05370843989769821
TCGA-FG-6691,0.5698529411764706,0.022388059701492536,0.02268760907504363,0.011299435028248588,0.7648648648648648,0.0,-0.0049586776859504135,0.009977827050997782,0.0,0.008264462809917356,-0.006122448979591836,-0.009029345372460496,-0.008310249307479225,0.0,0.0,0.0,0.013500482160077145,0.0,0.0047430830039525695,0.003875968992248062,0.0,0.813953488372093,0.012232415902140673,-1.0,0.011382113821138212,0.011940298507462687,0.0009337068160597573,-0.0014727540500736377,-0.09914320685434516,0.0,0.012587412587412588,-0.008264462809917356,0.001984126984126984,0.012547051442910916,0.001658374792703151,1.0,0.997624703087886,0.024390243902439025,0.9637561779242174,0.1419141914191419,0.04859335038363171
TCGA-FG-6692,-1.0,-1.0,-0.010471204188481676,-0.003766478342749529,-0.008108108108108109,-0.0010298661174047373,-1.0,0.011086474501108648,-0.11440677966101695,0.03471074380165289,-0.0020408163265306124,0.006772009029345372,0.0009233610341643582,0.0,-0.003367003367003367,1.0,1.0,-0.07601115760111576,0.005533596837944664,-0.027131782945736434,-0.003976143141153081,0.0,0.0,0.0,0.0,0.0,-0.0018674136321195146,0.0,-0.0012239902080783353,0.003215434083601286,-0.05174825174825175,0.0,0.0,0.002509410288582183,-0.05638474295190713,0.927437641723356,0.997624703087886,0.0027100271002710027,0.0,-0.8283828382838284,-0.03580562659846547
TCGA-FG-7634,-0.003676470588235294,-0.01990049751243781,0.9930191972076788,1.0,1.0,0.995880535530381,0.0,-0.01662971175166297,-0.9957627118644068,0.0049586776859504135,0.0020408163265306124,1.0,1.0,-0.02654867256637168,0.0,0.0,-1.0,-0.9707112970711297,0.0031620553359683794,0.9922480620155039,1.0,1.0,1.0,0.0,0.004878048780487805,-0.011940298507462687,0.0,-0.0014727540500736377,-0.009791921664626682,0.0,-0.01818181818181818,0.004132231404958678,0.001984126984126984,-0.002509410288582183,0.0,0.9909297052154195,0.995249406175772,0.978319783197832,0.9901153212520593,0.0033003300330033004,0.0
TCGA-FG-7636,0.058823529411764705,0.060945273631840796,0.0017452006980802793,0.0696798493408663,0.043243243243243246,0.5674562306900103,0.0,0.03215077605321508,-0.8177966101694916,0.11900826446280992,0.14489795918367346,0.03611738148984198,0.02585410895660203,0.0,0.04040404040404041,-0.002805049088359046,-0.9855351976856316,-0.1903765690376569,-0.22292490118577074,0.04263565891472868,0.12127236580516898,-0.4186046511627907,-0.9418960244648318,0.0,0.24227642276422764,0.0,0.006535947712418301,-0.0014727540500736377,-0.3390452876376989,0.0,-0.9230769230769231,0.06611570247933884,-0.6170634920634921,-0.25094102885821834,-0.9800995024875622,0.07709750566893424,0.4334916864608076,0.0027100271002710027,0.1416803953871499,-0.8976897689768977,0.005115089514066497
TCGA-FG-7638,0.0,0.0,0.006980802792321117,-0.002824858757062147,0.005405405405405406,-0.0010298661174047373,-0.001652892561983471,0.019955654101995565,-0.011652542372881356,0.03140495867768595,-0.05918367346938776,0.09255079006772009,0.0729455216989843,0.008849557522123894,-0.003367003367003367,-0.014025245441795231,-1.0,-0.9797768479776848,-0.0047430830039525695,0.003875968992248062,0.0,-0.7674418604651163,0.01834862385321101,0.0,-0.011382113821138212,0.0,0.0018674136321195146,0.005891016200294551,0.0024479804161566705,-0.9871382636655949,-0.986013986013986,-0.004132231404958678,-0.012896825396825396,-0.0012547051442910915,-0.001658374792703151,0.0,-0.013064133016627079,0.005420054200542005,-0.0016474464579901153,0.11551155115511551,0.2340153452685422
TCGA-FG-7641,-0.01838235294117647,0.004975124378109453,0.005235602094240838,-0.07062146892655367,0.002702702702702703,0.0,-1.0,-0.009977827050997782,-0.018008474576271187,-0.05289256198347107,0.0020408163265306124,0.0,0.0018467220683287165,0.0,-0.003367003367003367,-0.011220196353436185,-1.0,-1.0,-0.013438735177865613,0.003875968992248062,-0.003976143141153081,-1.0,-0.0030581039755351682,0.0,0.00975609756097561,0.010447761194029851,-0.003734827264239029,0.0,0.0,0.0,0.004195804195804196,-0.004132231404958678,0.000992063492063492,-0.0075282308657465494,0.0,0.009070294784580499,0.019002375296912115,-0.08672086720867209,-0.0016474464579901153,-0.056105610561056105,-0.0025575447570332483
TCGA-FG-7643,-1.0,-1.0,-0.020942408376963352,0.002824858757062147,-0.002702702702702703,0.032955715756951595,-0.17355371900826447,-0.9600886917960089,-0.009533898305084746,-0.30413223140495865,-0.004081632653061225,-0.009029345372460496,-0.10249307479224377,0.0,-0.006734006734006734,1.0,1.0,0.014644351464435146,0.0007905138339920949,0.0,0.017892644135188866,1.0,0.01529051987767584,-1.0,-0.4943089430894309,-0.0014925373134328358,-0.1792717086834734,0.0,0.0012239902080783353,0.03536977491961415,0.016783216783216783,0.012396694214876033,-0.002976190476190476,-0.0037641154328732747,0.011608623548922056,1.0,0.997624703087886,0.10298102981029811,0.0,0.0165016501650165,0.15728900255754474
TCGA-FG-8182,0.0,0.0,0.008726003490401396,0.004708097928436911,0.8594594594594595,0.032955715756951595,0.0049586776859504135,-0.02106430155210643,0.011652542372881356,0.21487603305785125,0.17346938775510204,0.033860045146726865,0.019390581717451522,-0.21238938053097345,0.0,0.0,-0.055930568948891035,0.07670850767085077,-0.0023715415019762848,0.003875968992248062,0.0,1.0,0.0,1.0,0.3089430894308943,0.008955223880597015,-0.19701213818860877,0.0,-0.48714810281517745,0.0,0.0,-0.004132231404958678,0.006944444444444444,0.01631116687578419,0.003316749585406302,0.9773242630385488,0.35629453681710216,-0.005420054200542005,0.0,0.0594059405940594,-0.0038363171355498722
TCGA-FG-8185,0.8345588235294118,-0.3644278606965174,0.008726003490401396,0.1958568738229755,0.4486486486486487,0.014418125643666324,-0.05950413223140496,0.005543237250554324,0.022245762711864406,0.3371900826446281,0.03877551020408163,0.11512415349887133,0.02585410895660203,0.0,-0.04713804713804714,0.033660589060308554,0.019286403085824494,-0.9721059972105998,-0.018972332015810278,-0.08527131782945736,0.08151093439363817,0.0,0.0672782874617737,1.0,0.026016260162601626,0.01791044776119403,0.003734827264239029,-0.3637702503681885,0.02692778457772338,0.01929260450160772,-0.35664335664335667,-0.028925619834710745,-0.00992063492063492,0.015056461731493099,0.1044776119402985,0.02947845804988662,0.013064133016627079,0.02981029810298103,-0.17462932454695224,-0.36303630363036304,-0.0038363171355498722
TCGA-FG-8186,-0.003676470588235294,0.008706467661691543,-0.0034904013961605585,-0.002824858757062147,0.008108108108108109,0.0020597322348094747,-0.001652892561983471,0.0022172949002217295,-0.0413135593220339,0.6793388429752066,0.17346938775510204,0.0,0.3047091412742382,0.0,-0.006734006734006734,0.9144460028050491,-1.0,-1.0,0.0,0.007751937984496124,0.15904572564612326,0.9534883720930233,0.2415902140672783,0.0,0.05040650406504065,-0.0014925373134328358,0.0009337068160597573,0.08689248895434462,0.01346389228886169,0.2315112540192926,0.005594405594405594,0.1487603305785124,0.008928571428571428,0.012547051442910916,0.0,0.0022675736961451248,0.7719714964370546,0.024390243902439025,0.20098846787479407,0.0165016501650165,0.0
TCGA-FG-8187,0.0,0.0012437810945273632,0.0017452006980802793,0.013182674199623353,-0.008108108108108109,0.0,0.001652892561983471,0.0,-0.00423728813559322,0.0,-0.004081632653061225,0.045146726862302484,0.0,0.02654867256637168,0.0,0.5189340813464236,-1.0,-1.0,0.0015810276679841897,-0.007751937984496124,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0029455081001472753,0.0024479804161566705,0.0,0.0,0.06198347107438017,0.013888888888888888,0.18946047678795483,0.0,0.011337868480725623,0.014251781472684086,-0.016260162601626018,0.0,-0.0033003300330033004,0.0
TCGA-FG-8188,0.058823529411764705,-0.26616915422885573,-0.5235602094240838,0.3483992467043315,0.03513513513513514,0.02059732234809475,-0.5834710743801653,-0.013303769401330377,0.0211864406779661,0.31735537190082647,0.15918367346938775,0.05191873589164785,0.029547553093259463,-1.0,-0.9629629629629629,0.9495091164095372,-0.8784956605593057,0.05090655509065551,0.039525691699604744,0.03488372093023256,0.04572564612326044,-0.023255813953488372,0.04892966360856269,0.0,0.28292682926829266,0.005970149253731343,0.014005602240896359,0.22385861561119294,0.7111383108935129,0.0,-0.413986013986014,-0.004132231404958678,0.013888888888888888,0.0037641154328732747,0.03648424543946932,-0.24489795918367346,0.0035629453681710215,-0.04878048780487805,0.6606260296540363,-0.0033003300330033004,0.0076726342710997444
TCGA-FG-8191,0.0,0.0012437810945273632,-0.0017452006980802793,0.35969868173258,0.6162162162162163,-0.9515962924819773,-0.4793388429752066,-0.9146341463414634,-0.025423728813559324,-0.03305785123966942,-0.006122448979591836,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.009762900976290097,-0.0071146245059288534,0.003875968992248062,-0.003976143141153081,0.0,0.0,0.0,-0.013008130081300813,-0.08507462686567165,0.0,-0.33431516936671574,-0.0012239902080783353,0.0,-0.012587412587412588,-0.8553719008264463,0.006944444444444444,0.0,-0.8291873963515755,0.0,0.013064133016627079,0.032520325203252036,-0.0016474464579901153,-0.0858085808580858,-0.01918158567774936
