,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
GLSS-MD-0031-TP-01D-WGS-0XZCQS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1336996336996337,-0.12705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,-0.007137192704203013,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5561497326203209,0.13494809688581316,0.0,0.0,0.875,1.0,1.0,1.0,-0.04779411764705882,-0.24339360222531292
GLSS-MD-0035-TP-01D-WGS-DJ3SQ1,-1.0,-0.9945054945054945,0.023076923076923078,-0.008290155440414507,0.0,0.0,0.0,0.0,0.028402366863905324,0.0,0.0,0.0,-0.10152284263959391,0.0,0.0,0.34017595307917886,0.5053554040895814,-0.22204599524187152,0.0,1.0,1.0,0.0,0.0,-1.0,-0.10590277777777778,-0.08870116156282999,0.0,0.0,0.0,-0.001579778830963665,0.0,0.0,-0.005681818181818182,-0.0854368932038835,1.0,1.0,0.0,0.0,-0.14338235294117646,0.0
GLSS-MD-0036-TP-01D-WGS-9FDX42,-1.0,-1.0,-0.18653846153846154,-0.3689119170984456,-0.1834319526627219,-0.06257242178447277,0.0,-0.3528009535160906,-0.357396449704142,-1.0,-0.6188235294117647,-0.7359413202933985,-0.7055837563451777,-0.3068181818181818,-0.00392156862745098,1.0,1.0,-0.655035685963521,0.004314063848144953,1.0,1.0,1.0,-0.6169491525423729,-0.898936170212766,-0.013888888888888888,0.22703273495248152,-0.7462437395659433,0.591776798825257,-0.44,0.9826224328593997,-0.22994652406417113,0.06228373702422145,-0.09375,-0.9592233009708738,1.0,1.0,0.0,-0.11663479923518165,-1.0,-0.5563282336578581
GLSS-MD-0038-TP-01D-WGS-KZL25H,-1.0,-1.0,-0.04423076923076923,-0.10155440414507771,-0.008875739644970414,-0.05793742757821553,0.0,-1.0,-0.028402366863905324,-1.0,-0.2,0.0,-0.1847715736040609,0.0,0.0,-1.0,-1.0,-0.2712133227597145,-0.01639344262295082,0.0,-0.18818380743982493,-1.0,-0.04745762711864407,-0.1773049645390071,0.0,-0.03695881731784583,0.0,0.0,-0.4763636363636364,0.0,-0.016042780748663103,-0.00461361014994233,0.0,-0.007766990291262136,0.4583333333333333,0.35194805194805195,0.0,-0.0994263862332696,-1.0,-1.0
GLSS-MD-0042-TP-01D-WGS-R5UYLI,-1.0,-1.0,0.0,-0.1699481865284974,0.0,-0.055619930475086905,-1.0,-0.20500595947556616,0.028402366863905324,0.0,0.0,1.0,1.0,-1.0,-0.00392156862745098,1.0,1.0,0.9095955590800952,0.9663503019844694,0.017857142857142856,0.0,0.0,-0.43050847457627117,-0.9946808510638298,-0.18055555555555555,0.0,-0.1986644407345576,-0.004405286343612335,0.0,0.0,0.9572192513368984,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.588317107093185
GLSS-MD-0043-TP-01D-WGS-A5EGFI,-0.0273972602739726,-0.1620879120879121,0.0,0.0,0.05917159763313609,0.5619930475086906,0.007125890736342043,-0.2586412395709178,0.0,-0.6575091575091575,-0.30117647058823527,-0.16381418092909536,0.3411167512690355,0.0,0.0,-0.0747800586510264,-1.0,-0.011102299762093577,-0.06471095772217429,0.0,0.0,-1.0,-0.023728813559322035,0.0,0.13194444444444445,0.0,0.0,0.0,0.0,0.0,0.42780748663101603,0.3933102652825836,0.11221590909090909,0.7436893203883496,-0.19791666666666666,0.6467532467532467,-0.4114114114114114,0.739961759082218,-1.0,-0.02920723226703755
GLSS-MD-0045-TP-01D-WGS-NJCMTP,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.028402366863905324,-0.027472527472527472,-0.03529411764705882,0.0,0.0,0.0,0.0,1.0,1.0,-0.30927835051546393,-0.09232096635030199,1.0,1.0,0.0,-0.3593220338983051,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02191464821222607,-0.024147727272727272,-0.16893203883495145,0.7447916666666666,0.6207792207792208,0.0,0.0,-0.10661764705882353,-0.23504867872044508
GLSS-MD-0046-TP-01D-WGS-YZL1C9,-1.0,-1.0,-0.2076923076923077,-0.08393782383419689,0.0,-0.03360370799536501,-1.0,-0.38259833134684146,-1.0,0.0,-0.13647058823529412,0.0,0.008121827411167513,0.0,0.0,0.08944281524926687,-0.04089581304771178,-0.07295796986518636,0.0,1.0,0.5908096280087527,-1.0,-0.14576271186440679,-0.5159574468085106,0.0,-0.012671594508975714,-0.32053422370617696,0.1762114537444934,-0.509090909090909,0.0,-0.18716577540106952,0.3817762399077278,0.0,0.0,1.0,1.0,0.0,-0.21414913957934992,0.0,0.0
GLSS-MD-0049-TP-01D-WGS-WP8NAY,-0.2237442922374429,-0.38186813186813184,-0.14807692307692308,0.34093264248704663,0.3076923076923077,0.48088064889918886,0.035629453681710214,-0.20500595947556616,-0.6792899408284023,-0.27106227106227104,0.2988235294117647,-0.09046454767726161,0.2263959390862944,-0.11363636363636363,0.09411764705882353,0.2404692082111437,-0.1830574488802337,-0.10467882632831087,-0.3252804141501294,-0.16964285714285715,-0.3238512035010941,-1.0,-0.23389830508474577,-0.41312056737588654,0.1597222222222222,-0.08870116156282999,0.42070116861435725,0.42731277533039647,-0.01818181818181818,-0.6477093206951027,-0.5294117647058824,0.1245674740484429,0.029829545454545456,0.2563106796116505,0.2760416666666667,0.825974025974026,0.021021021021021023,0.7590822179732314,0.15441176470588236,-0.721835883171071
GLSS-AT-GP01-TP-01D-WXS-TI55UY,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.13202933985330073,0.14111675126903553,-0.2727272727272727,0.0,0.21994134897360704,-0.31645569620253167,-0.08485329103885805,0.0,0.0,0.0,0.0,0.0,-0.950354609929078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8198529411764706,0.0
