,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-DB-A75L,0.0,-0.8692098092643051,-0.3616600790513834,0.9031925849639547,0.0,0.0011074197120708748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940652818991098,-0.9989270386266095,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08185840707964602,0.0,0.0,0.0,0.0,0.0,0.0,-0.6566666666666666,0.0
TCGA-DB-A75M,1.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001072961373390558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002070393374741201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5992779783393501,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-A75O,0.0,-0.0013623978201634877,-0.003952569169960474,0.0,0.0,0.0,-0.6446428571428572,-0.0010695187165775401,0.0,0.0,-0.3274336283185841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0022371364653243847,0.0,0.0,-0.2198581560283688,0.0,0.0,0.0,0.0,0.031141868512110725,-0.8907185628742516,-0.00546448087431694,0.0,0.39038189533239037,0.0,0.0,0.20282413350449294,0.0,0.0,0.0,0.0
TCGA-DH-5141,0.0,0.0,-0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655786350148368,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001557632398753894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DH-5142,0.0,0.0,-0.8478260869565217,0.0,0.0,-0.5858250276854928,-0.7285714285714285,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-0.7607296137339056,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03626943005181347,-0.0012836970474967907,-0.34023668639053256,0.0,0.0,0.43123209169054444
TCGA-DH-5143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24260355029585798,1.0,0.0,0.0
TCGA-DH-5144,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940652818991098,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,0.0,0.0,0.0,0.0,0.0,-0.002070393374741201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134788189987163,0.0,0.0,0.0,0.0
TCGA-DH-A669,-1.0,-1.0,-0.003952569169960474,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.9940652818991098,-1.0,-1.0,0.8790931989924433,1.0,1.0,0.0,0.0,-1.0,1.0,0.10351966873706005,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.9970414201183432,1.0,0.0,0.0
TCGA-DH-A66B,1.0,-0.19209809264305178,0.0,0.0,0.0,-0.9900332225913622,0.0,0.0,-0.0049382716049382715,1.0,0.0022123893805309734,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0022371364653243847,0.0,-0.875968992248062,0.0,0.0,-0.7712215320910973,0.0,0.0,0.0,-0.9251497005988024,0.0,-0.6902654867256637,0.0,-0.9819494584837545,0.054404145077720206,-1.0,-0.7840236686390533,0.0,0.0,-0.07736389684813753
TCGA-DH-A66D,0.0,-0.21934604904632152,-0.5138339920948617,1.0,0.0,0.0,-1.0,0.0021390374331550803,-0.008641975308641974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9839055793991416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9890965732087228,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.0018050541516245488,0.0,0.5327342747111682,0.0,0.0,0.0,0.0
TCGA-DH-A66F,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.3786231884057971,0.0,1.0,1.0,0.0,0.0,0.9940652818991098,-0.9989270386266095,-0.99768875192604,0.0,0.3275862068965517,1.0,0.0,0.0,-0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DH-A66G,0.0,0.0,-0.6936758893280632,0.0,0.0,-0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9849785407725322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.39745403111739747,0.0,0.8031088082901554,0.9987163029525032,0.0029585798816568047,0.7171532846715328,0.0,0.0
TCGA-DH-A7UR,0.0,0.0,0.0,0.0010298661174047373,0.0,-0.0011074197120708748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,-0.002967359050445104,-0.9989270386266095,-0.99768875192604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.001364256480218281,0.0,0.0,0.0,0.0,-0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,-1.0,-0.03008595988538682
TCGA-DH-A7US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002967359050445104,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DH-A7UT,0.0,0.0,-0.9960474308300395,0.7260556127703398,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.6642335766423357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9515570934256056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9970414201183432,0.9890510948905109,0.0,0.0014326647564469914
TCGA-DH-A7UU,1.0,-1.0,-0.9387351778656127,0.0020597322348094747,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04154302670623145,0.0,0.0007704160246533128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012422360248447204,0.0,-0.14051841746248295,0.0034602076124567475,0.058383233532934134,0.0,-0.45464601769911506,0.0,0.0,0.0,-0.0012836970474967907,0.0,-0.18613138686131386,0.0,0.0
TCGA-DH-A7UV,1.0,0.0,-0.001976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018115942028985507,0.0,0.0,0.0,-0.019230769230769232,-0.24087591240875914,0.0,0.0,0.017719568567026195,0.0,0.0,-0.09395973154362416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18263473053892215,0.0,0.0,0.0,0.0,1.0,0.9987163029525032,0.0029585798816568047,0.0,0.0,0.0
