,1p_GDC_hg19,1q_GDC_hg19,19p_GDC_hg19,19q_GDC_hg19,1p_GDC_hg38,1q_GDC_hg38,19p_GDC_hg38,19q_GDC_hg38,1p_UCSC_hg19,1q_UCSC_hg19,19p_UCSC_hg19,19q_UCSC_hg19
TCGA-DH-5143,-0.0031720856463124504,-0.003451251078515962,-0.002932551319648094,0.0,0.0,-0.003952569169960474,-0.002805049088359046,0.0,0.0,0.0,0.0,0.0
TCGA-DH-5144,-0.992862807295797,-0.006902502157031924,0.0,-1.0,-0.9853556485355649,-0.0023715415019762848,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DH-A669,-0.9896907216494846,-0.011216566005176877,0.0,-1.0,-0.995118549511855,-0.0015810276679841897,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-1.0
TCGA-DH-A66B,-0.007137192704203013,-0.001725625539257981,0.0,-0.991236611489776,-0.008368200836820083,-0.0015810276679841897,-0.009817671809256662,-0.996142719382835,0.0,0.0,-1.0,-1.0
TCGA-DH-A66D,-0.0055511498810467885,0.0,-0.007331378299120235,-0.9863680623174295,-0.00906555090655509,0.0,-0.005610098176718092,-0.9836065573770492,0.0,0.0,0.0,-0.9839055793991416
TCGA-DH-A66F,-1.0,-0.026747195858498704,0.0,-1.0,-0.9902370990237099,-0.010276679841897233,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DH-A66G,-0.0055511498810467885,0.0,0.0,-0.9883154819863681,-0.009762900976290097,0.0,0.0,-0.9874638379942141,0.0,0.0,0.0,-0.9849785407725322
TCGA-DH-A7UR,-0.992862807295797,-0.006902502157031924,-0.002932551319648094,-1.0,-0.9902370990237099,-0.008695652173913044,-0.002805049088359046,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DH-A7US,-1.0,-0.0181190681622088,0.0,-1.0,-0.999302649930265,-0.003952569169960474,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DH-A7UT,-0.0023790642347343376,-0.005176876617773943,0.0,-0.0038948393378773127,-0.005578800557880056,-0.006324110671936759,0.0,-0.010607521697203472,0.0,0.0,0.0,0.0
TCGA-DH-A7UU,-0.0007930214115781126,0.0,-0.001466275659824047,0.0,-0.001394700139470014,0.0,-0.001402524544179523,0.0,0.0,0.0,0.0,0.0
TCGA-DH-A7UV,-0.0055511498810467885,-0.001725625539257981,0.0,-0.004868549172346641,-0.009762900976290097,-0.003952569169960474,0.0,-0.011571841851494697,0.0,0.0,0.0,0.0
TCGA-DU-5847,-0.030927835051546393,-0.010353753235547885,0.0,-0.0038948393378773127,-0.03695955369595537,-0.010276679841897233,0.0,-0.013500482160077145,0.0,0.0,0.0,-0.001072961373390558
TCGA-DU-5849,-0.9992069785884219,-0.012942191544434857,0.0,-1.0,-0.9846582984658299,-0.0047430830039525695,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-5851,-0.011102299762093577,-0.003451251078515962,-0.002932551319648094,-0.8889970788704966,-0.015341701534170154,-0.0015810276679841897,-0.014025245441795231,-0.8775313404050145,0.0,0.0,0.0,-0.869098712446352
TCGA-DU-5852,-0.09516256938937351,-0.0025884383088869713,0.0,0.0,-0.09902370990237098,-0.0031620553359683794,0.0,0.0,-0.1147919876733436,-0.0016792611251049538,0.0,0.0
TCGA-DU-5853,-0.004758128469468675,-0.0025884383088869713,0.0,-0.7069133398247323,-0.008368200836820083,-0.0047430830039525695,-0.012622720897615708,-0.6837029893924783,0.0,0.0,0.0,0.0
TCGA-DU-5854,-0.0007930214115781126,-0.003451251078515962,0.0,0.0,-0.001394700139470014,-0.0047430830039525695,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-5855,-0.0055511498810467885,-0.0025884383088869713,-0.24633431085043989,-1.0,-0.03207810320781032,-0.0023715415019762848,0.0,-0.982642237222758,0.0,0.0,-1.0,-1.0
TCGA-DU-5870,-0.9611419508326725,-0.007765314926660914,0.0,-0.9678675754625121,-0.9476987447698745,-0.0071146245059288534,0.0,-0.9633558341369335,-0.9730354391371341,0.0,0.0,-0.9603004291845494
TCGA-DU-5871,-0.26724821570182394,-0.8576358930112166,0.0,-0.0029211295034079843,-0.28382147838214783,-0.5051383399209486,0.0,-0.009643201542912247,0.0,-0.11838790931989925,0.0,0.0
TCGA-DU-5872,-0.337827121332276,-0.0060396893874029335,0.0,-0.6387536514118792,-0.3368200836820084,-0.0071146245059288534,0.0,-0.6133076181292189,-0.34822804314329736,0.0,0.0,-0.5976394849785408
TCGA-DU-5874,-0.9984139571768438,-0.025884383088869714,-0.002932551319648094,-1.0,-0.9965132496513249,-0.0031620553359683794,-0.002805049088359046,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DU-6393,-1.0,-0.028472821397756688,0.0,-0.997078870496592,-1.0,-0.0023715415019762848,0.0,-0.9971070395371263,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-6394,-0.9873116574147502,0.0,0.0,-1.0,-0.9658298465829847,0.0,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DU-6395,-0.007930214115781126,-0.0008628127696289905,-0.008797653958944282,0.0,-0.01603905160390516,-0.02608695652173913,-0.012622720897615708,0.0,0.0,0.0,0.0,0.0
TCGA-DU-6396,-0.11736716891356067,-0.29335634167385677,0.0,-0.6494644595910418,-0.12482566248256625,-0.31146245059288535,0.0,-0.6248794599807136,-0.0963020030816641,-0.30394626364399663,0.0,-0.6083690987124464
TCGA-DU-6397,-1.0,-0.02070750647109577,0.0,-1.0,-1.0,-0.019762845849802372,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DU-6399,-0.0023790642347343376,-0.0025884383088869713,-0.001466275659824047,-0.7497565725413826,-0.001394700139470014,-0.0023715415019762848,-0.001402524544179523,-0.7280617164898746,0.0,-0.0016792611251049538,0.0,-0.7242489270386266
TCGA-DU-6400,-0.9992069785884219,-0.030198446937014668,0.0,-1.0,-1.0,-0.013438735177865613,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-1.0
TCGA-DU-6401,-0.011895321173671689,-0.008628127696289905,0.0,-0.0029211295034079843,-0.013249651324965132,-0.010276679841897233,-0.001402524544179523,-0.0028929604628736743,0.0,0.0,0.0,0.0
TCGA-DU-6402,-0.2521808088818398,-0.0025884383088869713,0.0,0.0,-0.1903765690376569,-0.0023715415019762848,0.0,0.0,-0.10554699537750385,0.0,0.0,0.0
TCGA-DU-6403,-0.0031720856463124504,-0.009490940465918895,0.0,-0.011684518013631937,-0.017433751743375175,-0.0007905138339920949,0.0,-0.01253616200578592,0.0,0.0,0.0,0.0
TCGA-DU-6405,-0.31879460745440125,-0.006902502157031924,0.0,-0.0029211295034079843,-0.25732217573221755,-0.006324110671936759,0.0,-0.008678881388621022,-0.29583975346687214,0.0,0.0,-0.001072961373390558
TCGA-DU-6406,-0.09119746233148295,-0.0025884383088869713,0.0,0.0,-0.03417015341701534,-0.0071146245059288534,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-6407,-0.013481363996827915,-0.0025884383088869713,-0.001466275659824047,-0.0029211295034079843,-0.008368200836820083,-0.0031620553359683794,-0.001402524544179523,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-DU-6408,-0.011895321173671689,-0.0025884383088869713,0.0,-0.9659201557935735,-0.016736401673640166,-0.018972332015810278,0.0,-0.9614271938283511,0.0,0.0,0.0,-0.9581545064377682
TCGA-DU-6410,-1.0,-0.0362381363244176,0.0,-1.0,-1.0,-0.014229249011857707,-0.012622720897615708,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DU-6542,-0.007137192704203013,-0.09232096635030199,0.0,-0.7750730282375852,-0.000697350069735007,-0.08695652173913043,0.0,-0.7560270009643202,0.0,-0.08564231738035265,0.0,-0.7489270386266095
TCGA-DU-7006,-0.7779540047581285,-0.007765314926660914,0.0,-0.0029211295034079843,-0.6464435146443515,-0.009486166007905139,0.0,-0.0028929604628736743,-0.35208012326656396,0.0,0.0,-0.001072961373390558
TCGA-DU-7007,-0.0055511498810467885,-0.005176876617773943,-0.002932551319648094,-0.9298928919182083,-0.009762900976290097,-0.005533596837944664,-0.002805049088359046,-0.7531340405014465,0.0,0.0,0.0,-0.7553648068669528
TCGA-DU-7008,-0.0015860428231562252,-0.005176876617773943,0.0,-0.0029211295034079843,-0.001394700139470014,-0.005533596837944664,0.0,-0.008678881388621022,0.0,0.0,0.0,0.0
TCGA-DU-7009,-0.9992069785884219,-0.007765314926660914,0.0,-1.0,-1.0,-0.0015810276679841897,-0.001402524544179523,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DU-7010,-0.0015860428231562252,0.0,-0.002932551319648094,-0.5111976630963972,-0.0020920502092050207,0.0,-0.1949509116409537,-0.4840887174541948,0.0,0.0,0.0,-0.5740343347639485
TCGA-DU-7011,-0.0031720856463124504,-0.001725625539257981,-0.002932551319648094,-0.16455696202531644,0.0,-0.07984189723320158,-0.001402524544179523,-0.32304725168756027,0.0,0.0,0.0,0.0
TCGA-DU-7012,-0.0015860428231562252,-0.008628127696289905,0.0,-0.0019474196689386564,0.0,-0.007905138339920948,0.0,-0.0019286403085824494,0.0,0.0,0.0,-0.002145922746781116
TCGA-DU-7013,-0.0031720856463124504,0.0,0.0,0.0,-0.002789400278940028,-0.0007905138339920949,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-7015,-0.0317208564631245,-0.11561691113028473,0.0,0.0,-0.03347280334728033,-0.11462450592885376,0.0,-0.6403085824493732,-0.023112480739599383,-0.11502938706968933,0.0,-0.1609442060085837
TCGA-DU-7018,-0.9936558287073751,-0.027610008628127698,0.0,-1.0,-0.999302649930265,-0.010276679841897233,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-7019,-0.013481363996827915,-0.001725625539257981,-0.16862170087976538,-0.2599805258033106,-0.001394700139470014,-0.0007905138339920949,-0.17251051893408134,-0.0028929604628736743,0.0,0.0,-0.18545994065281898,-0.001072961373390558
TCGA-DU-7290,-0.11895321173671689,-0.006902502157031924,0.0,-0.0029211295034079843,-0.11645746164574616,-0.008695652173913044,0.0,-0.0028929604628736743,-0.11633281972265024,0.0,0.0,0.0
TCGA-DU-7292,-0.003965107057890563,-0.003451251078515962,0.0,0.0,-0.006276150627615063,-0.0031620553359683794,0.0,0.0,0.0,-0.0008396305625524769,0.0,0.0
TCGA-DU-7294,-1.0,-0.01898188093183779,0.0,-1.0,-1.0,-0.0015810276679841897,0.0,-1.0,-0.99768875192604,-0.0008396305625524769,-0.002967359050445104,-0.9989270386266095
TCGA-DU-7298,-0.0015860428231562252,-0.01725625539257981,0.0,-1.0,-0.001394700139470014,-0.003952569169960474,-0.012622720897615708,-0.9845708775313404,0.0,0.0,-0.002967359050445104,-1.0
TCGA-DU-7299,-0.0031720856463124504,-0.007765314926660914,0.0,-0.0009737098344693282,-0.005578800557880056,-0.0071146245059288534,0.0,-0.0009643201542912247,0.0,0.0,0.0,0.0
TCGA-DU-7300,-0.9881046788263284,-0.007765314926660914,0.0,-1.0,-0.9846582984658299,-0.0047430830039525695,-0.001402524544179523,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DU-7301,-0.011895321173671689,-0.011216566005176877,0.0,-0.9318403115871471,-0.01813110181311018,-0.013438735177865613,0.0,-0.6181292189006751,0.0,0.0,0.0,0.0
TCGA-DU-7302,-1.0,-0.025021570319240724,0.0,-1.0,-1.0,-0.018972332015810278,-0.001402524544179523,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-7304,-0.0007930214115781126,-0.004314063848144953,0.0,-0.016553067185978577,-0.0041841004184100415,-0.015810276679841896,0.0,-0.01832208293153327,0.0,-0.0008396305625524769,0.0,0.0
TCGA-DU-7306,-0.0015860428231562252,-0.003451251078515962,0.0,-0.39629990262901654,-0.0020920502092050207,-0.0031620553359683794,0.0,-0.3722275795564127,0.0,0.0,0.0,-0.3669527896995708
TCGA-DU-7309,-0.07295796986518636,-0.030198446937014668,0.0,-0.4050632911392405,-0.06206415620641562,-0.007905138339920948,0.0,-0.3809064609450338,0.0,0.0,0.0,-0.37875536480686695
TCGA-DU-8158,-0.7478191911181602,-0.9603106125970664,0.0,-0.0019474196689386564,-0.8117154811715481,-0.9573122529644269,0.0,-0.0019286403085824494,-0.987673343605547,-1.0,0.0,-0.001072961373390558
TCGA-DU-8161,-0.06819984139571768,-0.13373597929249353,0.0,-0.0029211295034079843,-0.07391910739191074,-0.12964426877470356,0.0,-0.0028929604628736743,-0.06317411402157165,-0.11838790931989925,0.0,-0.001072961373390558
TCGA-DU-8162,-0.0015860428231562252,-0.0025884383088869713,0.0,0.0,-0.003486750348675035,-0.011067193675889328,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-8163,-0.004758128469468675,-0.001725625539257981,0.0,0.0,-0.0048814504881450485,-0.02924901185770751,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-8164,-0.9904837430610627,-0.02070750647109577,0.0,-1.0,-0.9902370990237099,-0.0031620553359683794,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-8165,-0.011895321173671689,-0.005176876617773943,0.0,0.0,-0.011157601115760111,-0.0071146245059288534,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-8166,-0.004758128469468675,-0.006902502157031924,0.0,-0.4469328140214216,-0.0041841004184100415,-0.0071146245059288534,0.0,-0.4648023143683703,0.0,0.0,0.0,-0.41630901287553645
TCGA-DU-8167,-0.7406819984139572,-0.0008628127696289905,-0.007331378299120235,0.0,-0.7273361227336123,-0.015019762845849802,-0.005610098176718092,0.0,-0.7257318952234206,0.0,0.0,0.0
TCGA-DU-8168,-0.992862807295797,-0.0181190681622088,0.0,-0.9990262901655307,-0.9832635983263598,-0.0015810276679841897,0.0,-0.9990356798457087,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-A5TP,-0.20777160983346551,0.0,0.0,-0.8510223953261928,-0.12343096234309624,-0.0007905138339920949,0.0,-0.8341369334619093,0.0,0.0,0.0,-0.8326180257510729
TCGA-DU-A5TR,0.0,0.0,0.0,0.0,-0.05788005578800558,0.0,0.0,-0.017357762777242044,0.0,0.0,0.0,0.0
TCGA-DU-A5TS,0.0,-0.7144089732528042,0.0,-0.8149951314508277,-0.001394700139470014,-0.7201581027667984,0.0,-0.49951783992285437,-0.0007704160246533128,-0.7220822837951302,-1.0,-0.9989270386266095
TCGA-DU-A5TT,-0.013481363996827915,0.0,0.0,0.0,-0.00906555090655509,0.0,0.0,0.0,-0.004622496147919877,0.0,0.0,0.0
TCGA-DU-A5TU,0.0,0.0,-0.002932551319648094,0.0,-0.09483960948396095,-0.003952569169960474,-0.002805049088359046,-0.10414657666345227,0.0,0.0,0.0,0.0
TCGA-DU-A5TW,-0.22363203806502777,-0.003451251078515962,0.0,-0.008763388510223954,-0.15411436541143655,-0.0031620553359683794,0.0,-0.01639344262295082,0.0,0.0,0.0,0.0
TCGA-DU-A5TY,-0.008723235527359239,-0.003451251078515962,0.0,-0.0038948393378773127,-0.08507670850767085,-0.006324110671936759,0.0,-0.003857280617164899,0.0,0.0,0.0,0.0
TCGA-DU-A6S2,-0.9888977002379065,-0.012079378774805867,-0.010263929618768328,-1.0,-0.9853556485355649,-0.0023715415019762848,-0.014025245441795231,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-A6S3,-0.992862807295797,-0.008628127696289905,0.0,-1.0,-0.9902370990237099,-0.006324110671936759,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-DU-A6S6,-1.0,-0.02070750647109577,0.0,-1.0,-1.0,-0.010276679841897233,-0.015427769985974754,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-A6S7,-0.0015860428231562252,-0.006902502157031924,-0.002932551319648094,-0.0009737098344693282,-0.0599721059972106,-0.010276679841897233,-0.002805049088359046,-0.0009643201542912247,0.0,0.0,0.0,0.0
TCGA-DU-A6S8,-0.9888977002379065,-0.005176876617773943,-0.002932551319648094,-1.0,-0.9825662482566249,-0.0007905138339920949,-0.002805049088359046,-1.0,-0.99768875192604,-0.0016792611251049538,-0.002967359050445104,-0.9989270386266095
TCGA-DU-A76K,-0.41792228390166536,-0.21052631578947367,0.0,0.0,-0.4225941422594142,-0.22845849802371543,0.0,0.0,-0.4352850539291217,-0.22670025188916876,0.0,0.0
TCGA-DU-A76L,-0.006344171292624901,-0.022433132010353754,-0.002932551319648094,-0.004868549172346641,-0.011854951185495118,-0.012648221343873518,-0.004207573632538569,-0.0048216007714561235,-0.0030816640986132513,0.0,-0.001483679525222552,0.0
TCGA-DU-A76O,-0.0007930214115781126,-0.007765314926660914,0.0,-0.14216163583252192,-0.000697350069735007,-0.007905138339920948,0.0,-0.7434908389585342,0.0,0.0,0.0,0.0
TCGA-DU-A76R,-0.9904837430610627,-0.006902502157031924,-0.004398826979472141,-1.0,-0.9902370990237099,-0.014229249011857707,-0.004207573632538569,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-DU-A7T6,-1.0,0.0,-0.002932551319648094,-1.0,-1.0,-0.0007905138339920949,-0.002805049088359046,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-1.0
TCGA-DU-A7T8,-0.0023790642347343376,-0.004314063848144953,0.0,-0.6728334956183057,-0.0020920502092050207,-0.003952569169960474,0.0,-0.6499517839922855,0.0,0.0,0.0,-0.6384120171673819
TCGA-DU-A7TA,-0.030927835051546393,-0.2286453839516825,0.0,-0.7370983446932814,-0.016736401673640166,-0.233201581027668,0.0,-0.7184185149469624,-0.0007704160246533128,-0.22753988245172124,0.0,-0.7049356223175965
TCGA-DU-A7TC,-0.003965107057890563,-0.011216566005176877,-0.06158357771260997,-0.9961051606621227,-0.06624825662482567,-0.03557312252964427,-0.06591865357643759,-0.9951783992285439,0.0,0.0,-0.002967359050445104,-1.0
TCGA-DU-A7TD,-0.004758128469468675,-0.004314063848144953,0.0,0.0,-0.020223152022315203,-0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-A7TJ,-0.0007930214115781126,-0.0181190681622088,0.0,-0.0029211295034079843,-0.022315202231520222,-0.013438735177865613,0.0,-0.0028929604628736743,0.0,0.0,0.0,0.0
TCGA-E1-5302,-0.006344171292624901,-0.46074201898188094,0.0,-0.6027263875365141,-0.011157601115760111,-0.4790513833992095,0.0,-0.5785920925747348,0.0,-0.4811083123425693,0.0,-0.5622317596566524
TCGA-E1-5303,-0.004758128469468675,-0.011216566005176877,-0.002932551319648094,-0.007789678675754625,-0.006276150627615063,-0.007905138339920948,-0.002805049088359046,-0.041465766634522665,0.0,0.0,0.0,0.0
TCGA-E1-5304,-0.008723235527359239,-0.5409836065573771,0.0,-0.8889970788704966,-0.017433751743375175,-0.5628458498023715,0.0,-0.8717454194792671,-0.0007704160246533128,-0.5558354324097398,0.0,-0.8755364806866953
TCGA-E1-5305,-0.0031720856463124504,-0.001725625539257981,0.0,-0.9902629016553067,0.0,-0.0015810276679841897,0.0,-0.9922854387656702,0.0,0.0,0.0,-0.98068669527897
TCGA-E1-5307,-0.0015860428231562252,-0.0008628127696289905,0.0,-0.0019474196689386564,-0.000697350069735007,-0.0007905138339920949,0.0,-0.0019286403085824494,0.0,0.0,0.0,-0.001072961373390558
TCGA-E1-5311,-0.9920697858842189,-0.024158757549611734,0.0,-1.0,-0.9881450488145049,-0.005533596837944664,0.0,-1.0,-1.0,-0.060453400503778336,0.0,-0.9989270386266095
TCGA-E1-5318,-0.9888977002379065,-0.022433132010353754,-0.002932551319648094,-0.997078870496592,-0.9853556485355649,-0.0031620553359683794,-0.002805049088359046,-0.9971070395371263,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-E1-5319,-0.9690721649484536,-0.004314063848144953,0.0,-1.0,-0.9825662482566249,-0.0047430830039525695,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-E1-5322,-0.07454401268834258,-0.8610871440897325,-0.002932551319648094,-1.0,-0.09205020920502092,-0.7193675889328063,-0.002805049088359046,-1.0,-0.9214175654853621,-1.0,-0.002967359050445104,-0.9989270386266095
TCGA-E1-A7YD,-0.013481363996827915,-0.0025884383088869713,0.0,-0.0009737098344693282,-0.011157601115760111,-0.0015810276679841897,0.0,-0.0009643201542912247,-0.0023112480739599386,0.0,0.0,0.0
TCGA-E1-A7YE,-0.025376685170499604,-0.024158757549611734,-0.008797653958944282,-0.8344693281402142,-0.0299860529986053,-0.006324110671936759,-0.012622720897615708,-0.8167791706846673,0.0,0.0,0.0,-0.8133047210300429
TCGA-E1-A7YH,-0.008723235527359239,-0.004314063848144953,0.0,0.0,-0.006276150627615063,-0.0047430830039525695,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-E1-A7YI,0.0,-0.001725625539257981,-0.001466275659824047,0.0,-0.000697350069735007,-0.0015810276679841897,-0.001402524544179523,0.0,0.0,0.0,0.0,0.0
TCGA-E1-A7YJ,-0.0499603489294211,-0.005176876617773943,0.0,0.0,-0.05160390516039052,-0.0047430830039525695,0.0,0.0,-0.04930662557781202,0.0,0.0,0.0
TCGA-E1-A7YK,-0.0031720856463124504,-0.012079378774805867,-0.38269794721407624,-0.9961051606621227,-0.007670850767085077,-0.01818181818181818,-0.34081346423562414,-0.9884281581485053,0.0,0.0,-0.3397626112759644,-0.9860515021459227
TCGA-E1-A7YL,-0.016653449643140365,-0.005176876617773943,0.0,-0.03213242453748783,-0.019525801952580194,-0.005533596837944664,0.0,-0.03567984570877531,-0.013097072419106317,0.0,0.0,-0.03540772532188841
TCGA-E1-A7YM,-0.09754163362410785,-0.006902502157031924,0.0,-0.0019474196689386564,-0.10111576011157601,-0.0071146245059288534,0.0,-0.0048216007714561235,-0.08628659476117104,0.0,0.0,0.0
TCGA-E1-A7YN,-0.012688342585249802,-0.03710094909404659,-0.002932551319648094,-0.006815968841285297,-0.01603905160390516,-0.045059288537549404,-0.002805049088359046,-0.007714561234329798,0.0,0.0,0.0,0.0
TCGA-E1-A7YO,-0.9888977002379065,-0.010353753235547885,0.0,-1.0,-0.9853556485355649,-0.015019762845849802,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-E1-A7YQ,-0.0023790642347343376,-0.0008628127696289905,0.0,0.0,-0.09762900976290098,-0.0071146245059288534,0.0,0.0,0.0,-0.0008396305625524769,0.0,-0.001072961373390558
TCGA-E1-A7YS,-0.9952418715305313,-0.01984469370146678,0.0,-0.9980525803310614,-0.9902370990237099,-0.0047430830039525695,-0.012622720897615708,-0.9980713596914176,-1.0,-0.060453400503778336,-0.002967359050445104,-1.0
TCGA-E1-A7YU,-0.007930214115781126,-0.004314063848144953,0.0,-0.818889970788705,-0.011854951185495118,-0.003952569169960474,0.0,-0.8023143683702989,0.0,0.0,0.0,-0.7918454935622318
TCGA-E1-A7YV,-0.0007930214115781126,-0.20621225194132872,-0.021994134897360705,-0.0029211295034079843,-0.0020920502092050207,-0.22292490118577074,0.0,-0.0028929604628736743,0.0,-0.23089840470193115,0.0,0.0
TCGA-E1-A7YW,-0.007930214115781126,-0.007765314926660914,0.0,-0.04771178188899708,-0.01603905160390516,-0.0031620553359683794,0.0,-0.05303760848601736,0.0,0.0,0.0,0.0
TCGA-E1-A7Z2,-0.08247422680412371,-0.005176876617773943,0.0,-0.03992210321324245,-0.09205020920502092,-0.012648221343873518,0.0,-0.041465766634522665,-0.07858243451463791,0.0,0.0,-0.04291845493562232
TCGA-E1-A7Z3,-0.0015860428231562252,-0.006902502157031924,0.0,0.0,-0.0020920502092050207,-0.0023715415019762848,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-E1-A7Z4,-0.0031720856463124504,-0.0008628127696289905,-0.001466275659824047,-0.9298928919182083,-0.00697350069735007,-0.0007905138339920949,-0.001402524544179523,-0.772420443587271,0.0,0.0,0.0,-0.33047210300429186
TCGA-E1-A7Z6,-0.007137192704203013,-0.011216566005176877,0.0,0.0,-0.009762900976290097,-0.0047430830039525695,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-EZ-7264,-0.9992069785884219,-0.030198446937014668,0.0,-1.0,-0.999302649930265,-0.009486166007905139,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-F6-A8O3,-0.992862807295797,-0.009490940465918895,0.0,-1.0,-0.9853556485355649,-0.0031620553359683794,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-F6-A8O4,-0.007137192704203013,-0.005176876617773943,0.0,-0.35832521908471276,0.0,-0.005533596837944664,0.0,-0.4513018322082932,0.0,0.0,0.0,0.0
TCGA-FG-5962,-0.9936558287073751,-0.02070750647109577,0.0,-1.0,-0.9888423988842399,-0.015019762845849802,0.0,-1.0,-0.9992295839753467,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-FG-5964,-0.9984139571768438,-0.029335634167385678,0.0,-1.0,-0.999302649930265,-0.015019762845849802,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-FG-5965,-0.0007930214115781126,0.0,0.0,-0.7185978578383642,-0.000697350069735007,0.0,0.0,-0.6962391513982642,0.0,0.0,0.0,-0.6813304721030042
TCGA-FG-6688,-0.011102299762093577,-0.0025884383088869713,0.0,-0.0019474196689386564,-0.002789400278940028,-0.0023715415019762848,0.0,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-FG-6689,-0.004758128469468675,-0.005176876617773943,0.0,-0.0029211295034079843,-0.011854951185495118,-0.011857707509881422,0.0,-0.0028929604628736743,0.0,0.0,0.0,0.0
TCGA-FG-6690,-0.0007930214115781126,-0.003451251078515962,0.0,-0.872444011684518,-0.000697350069735007,-0.0031620553359683794,0.0,-0.7801350048216008,0.0,0.0,0.0,-0.8025751072961373
TCGA-FG-6691,-0.0031720856463124504,-0.0060396893874029335,0.0,0.0,-0.002789400278940028,-0.0015810276679841897,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-FG-6692,-0.063441712926249,-0.005176876617773943,0.0,0.0,-0.07601115760111576,-0.006324110671936759,0.0,0.0,-0.06317411402157165,0.0,0.0,0.0
TCGA-FG-7634,-0.9888977002379065,-0.006902502157031924,0.0,-1.0,-0.9853556485355649,-0.0031620553359683794,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-FG-7636,-0.2014274385408406,-0.20966350301984468,-0.002932551319648094,-0.9892891918208374,-0.22454672245467225,-0.22529644268774704,-0.002805049088359046,-0.9855351976856316,0.0,-0.08228379513014274,0.0,-0.9871244635193133
TCGA-FG-7638,-0.9873116574147502,-0.0060396893874029335,-0.01466275659824047,-1.0,-0.9867503486750349,-0.0047430830039525695,-0.014025245441795231,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-FG-7641,-1.0,-0.026747195858498704,0.0,-1.0,-1.0,-0.013438735177865613,-0.011220196353436185,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
