,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-15-1447,-0.018404907975460124,-0.0017123287671232876,-0.9360730593607306,-0.0035885167464114833,0.0,-0.5856573705179283,-0.9940828402366864,-0.6810477657935285,-0.8606965174129353,-0.002232142857142857,0.0,-0.011695906432748537,-0.998792270531401,0.0,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,-0.08565310492505353,-1.0,-0.9961538461538462,-0.9960238568588469,-0.9964726631393298,0.0,-0.9941972920696325,-0.006711409395973154,-0.3414965986394558,0.0,0.0,0.0,-0.004846526655896607,-0.8769230769230769,0.0,-1.0,-0.9982847341337907
TCGA-15-1449,-1.0,-1.0,-1.0,-0.9976076555023924,0.0,-0.0026560424966799467,-0.9940828402366864,0.0,-0.9834162520729685,0.0,0.0,-0.7309941520467836,0.0,0.0,0.0,0.0,0.0,-0.024186046511627906,-0.003067484662576687,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,-0.9960238568588469,-0.9241622574955908,-0.9953703703703703,-1.0,0.0,-0.009523809523809525,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.37155963302752293,-0.003430531732418525
TCGA-16-0846,-0.25766871165644173,-0.06335616438356165,-1.0,-0.9976076555023924,0.0,-0.0026560424966799467,-0.9940828402366864,-0.0015408320493066256,-1.0,-0.002232142857142857,0.0,-0.9912280701754386,0.0,-1.0,-1.0,0.0,-0.0011862396204033216,-0.0009302325581395349,-0.0010224948875255625,0.0,-0.002702702702702703,-0.0594059405940594,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,0.0,0.0,-0.06040268456375839,0.0,-1.0,-0.9976689976689976,0.0,0.0,-0.9961538461538462,-1.0,-1.0,-0.9965694682675815
TCGA-16-0848,-1.0,-0.9914383561643836,-0.6666666666666666,0.0,0.0,-0.0013280212483399733,0.0,-0.6671802773497689,-0.9983416252072969,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03906976744186046,-0.003067484662576687,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.001763668430335097,-0.9953703703703703,-0.9729206963249516,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,0.0,-0.0017152658662092624
TCGA-16-0849,0.0,0.0,-0.00228310502283105,0.0,-0.9372822299651568,-0.99734395750332,-0.7485207100591716,0.0,-0.9154228855721394,0.0,0.0,0.0,0.0,0.0,-0.5485436893203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7693836978131213,-0.005291005291005291,-0.9953703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-16-0850,0.0,-0.9982876712328768,-1.0,-0.965311004784689,-0.9965156794425087,-0.9814077025232404,-0.9467455621301775,0.0,-0.9983416252072969,-0.002232142857142857,-0.0026954177897574125,0.0,0.0,-0.6428571428571429,0.0,-1.0,-0.9988137603795967,0.0,-0.002044989775051125,-0.5254237288135594,-0.14054054054054055,-1.0,0.0,-0.9874476987447699,-0.9987179487179487,0.0,0.0,-0.004629629629629629,0.0,-1.0,-1.0,-0.10552763819095477,0.0,0.0,-0.0032310177705977385,-0.0038461538461538464,0.0,0.0,-0.36192109777015435
TCGA-16-0861,0.0,-0.6832191780821918,-0.0273972602739726,-0.03827751196172249,-0.46689895470383275,-0.0026560424966799467,-0.005917159763313609,-0.9953775038520801,0.0,-0.08035714285714286,0.0,0.0,-0.0012077294685990338,0.0,0.0,0.0,-0.7615658362989324,-0.24,0.0,0.0,0.0,0.0,0.0,-0.0020920502092050207,-0.001282051282051282,-0.0019880715705765406,0.0,-0.1111111111111111,0.0,-0.12080536912751678,-0.0013605442176870747,0.0,-0.986013986013986,0.0,-0.004846526655896607,0.0,0.0,-0.5963302752293578,-0.12521440823327615
TCGA-16-1045,-1.0,-0.9982876712328768,-1.0,-0.9988038277511961,0.0,-0.0026560424966799467,-1.0,-0.9861325115562404,-0.9983416252072969,-0.28348214285714285,-0.9973045822102425,-0.0029239766081871343,-0.0012077294685990338,0.0,0.0,0.0,-0.0011862396204033216,-0.06325581395348837,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,-0.004629629629629629,-0.0019342359767891683,0.0,-0.01904761904761905,0.0,-0.951048951048951,0.0,-0.0032310177705977385,0.0,0.0,-1.0,-0.9982847341337907
TCGA-16-1047,-1.0,-0.9982876712328768,0.0,-0.17583732057416268,0.0,-0.014608233731739707,0.0,-0.11556240369799692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18511627906976744,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.029487179487179487,-0.30218687872763417,0.0,0.0,0.0,0.0,0.0,0.0,-0.011655011655011656,0.0,0.0,0.0,0.0,-1.0,-1.0
TCGA-16-1048,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,-0.0013280212483399733,-0.38461538461538464,-0.6394453004622496,0.0,0.0,-0.6630727762803235,0.0,0.0,-0.014285714285714285,0.0,0.0,0.0,-0.1172093023255814,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021164021164021163,0.0,0.0,0.0,-0.0013605442176870747,0.0,-0.03263403263403263,0.0,0.0,0.0,0.0,-0.6284403669724771,-0.0017152658662092624
TCGA-16-1055,-1.0,-0.8904109589041096,0.0,-0.0011961722488038277,-0.6202090592334495,0.0,-0.4526627218934911,0.0,-0.003316749585406302,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09767441860465116,-0.012269938650306749,0.0,-0.002702702702702703,-0.1188118811881188,0.0,0.0,0.0,-0.06560636182902585,-0.001763668430335097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23394495412844038,-0.00686106346483705
TCGA-16-1056,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.4581673306772908,-0.01775147928994083,0.0,-0.001658374792703151,0.0,0.0,0.0,-0.033816425120772944,0.0,0.0,0.0,0.0,-0.2288372093023256,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0038684719535783366,0.0,0.0,0.0,0.0,0.0,0.0,-0.8461538461538461,0.0,-0.6009174311926605,-0.0017152658662092624
TCGA-16-1060,-1.0,-0.8681506849315068,0.0,-0.0023923444976076554,0.0,-0.0013280212483399733,-0.5591715976331361,-0.0015408320493066256,0.0,0.0,0.0,-0.1783625730994152,0.0,0.0,0.0,0.0,-0.0011862396204033216,-0.0018604651162790699,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,0.0,-0.007736943907156673,0.0,-0.0013605442176870747,0.0,-0.9976689976689976,0.0,0.0,0.0,0.0,-0.19724770642201836,-0.0017152658662092624
TCGA-16-1062,-0.9938650306748467,-0.9982876712328768,0.0,-0.08851674641148326,0.0,-0.0013280212483399733,-0.008875739644970414,0.0,0.0,0.0,-0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,-0.027906976744186046,-0.0010224948875255625,0.0,0.0,0.0,-0.09421841541755889,-0.012552301255230125,-0.001282051282051282,0.0,0.0,0.0,0.0,-0.020134228187919462,0.0,0.0,-0.002331002331002331,0.0,0.0,0.0,0.0,-0.2981651376146789,-0.0017152658662092624
TCGA-16-1063,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,0.0,0.0,-0.0015408320493066256,-0.23714759535655058,0.0,0.0,0.0,-0.024154589371980676,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,-0.0016750418760469012,-0.9953379953379954,0.0,-0.0032310177705977385,-0.9153846153846154,-0.007246376811594203,-1.0,-0.024013722126929673
TCGA-16-1460,0.0,0.0,0.0,0.0,0.0,-0.1699867197875166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36061684460260973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01675041876046901,0.0,0.0,-0.03231017770597738,0.0,0.0,0.0,0.0
TCGA-19-0955,-0.9693251533742331,-0.6643835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1678743961352657,0.0,-0.0048543689320388345,0.0,-0.0011862396204033216,0.0,-0.007157464212678937,0.0,0.0,0.0,0.0,0.0,0.0,-0.31610337972166996,-0.007054673721340388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6146788990825688,-0.0017152658662092624
TCGA-19-0957,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.44621513944223107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1359918200408998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007736943907156673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-19-0960,-0.2822085889570552,-0.9982876712328768,0.0,0.0,-0.9442508710801394,-0.027888446215139442,0.0,0.0,-0.001658374792703151,-0.002232142857142857,0.0,-1.0,0.0,0.0,0.0,0.0,-0.6109134045077106,0.0,-0.0010224948875255625,0.0,0.0,-1.0,0.0,0.0,-0.001282051282051282,0.0,0.0,0.0,-0.08317214700193423,-0.006711409395973154,-0.9333333333333333,0.0,0.0,-0.9572368421052632,-0.07108239095315025,-0.75,0.0,-0.4908256880733945,0.0
TCGA-19-0962,-1.0,-0.9982876712328768,0.0,-0.24162679425837322,0.0,-0.0013280212483399733,0.0,-0.41910631741140214,0.0,-0.12276785714285714,0.0,0.0,-0.08816425120772947,-0.014285714285714285,-1.0,0.0,-0.0011862396204033216,-0.39906976744186046,-0.02147239263803681,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,0.0,0.0,0.0,0.0,0.0,-0.9067599067599068,0.0,0.0,-0.12692307692307692,-0.0748792270531401,-0.2889908256880734,-0.00686106346483705
TCGA-19-0963,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.007704160246533128,-0.028192371475953566,0.0,0.0,0.0,0.0,0.0,-0.0048543689320388345,0.0,0.0,-0.4483720930232558,-0.0010224948875255625,0.0,0.0,0.0,-0.5310492505353319,0.0,-0.001282051282051282,0.0,-0.14285714285714285,0.0,-0.01160541586073501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03140096618357488,-1.0,-0.9982847341337907
TCGA-19-0964,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,-0.005917159763313609,-0.004622496147919877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065116279069767444,-0.0010224948875255625,0.0,0.0,0.0,-1.0,-0.0020920502092050207,-0.001282051282051282,-0.6302186878727635,-0.005291005291005291,-0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032310177705977385,0.0,-0.0024154589371980675,-0.01834862385321101,-0.0017152658662092624
TCGA-19-1385,-1.0,-0.9246575342465754,0.0,-0.0023923444976076554,-0.8710801393728222,-0.0013280212483399733,-0.9940828402366864,0.0,-1.0,0.0,0.0,0.0,-0.00966183574879227,-0.014285714285714285,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9961538461538462,-0.057971014492753624,-0.42660550458715596,-0.0017152658662092624
TCGA-19-1386,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03162790697674418,-0.0010224948875255625,0.0,0.0,0.0,0.0,-0.060669456066945605,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,-0.3543123543123543,0.0,0.0,0.0,0.0,-0.45871559633027525,-0.0017152658662092624
TCGA-19-1387,-1.0,-1.0,-1.0,-0.9988038277511961,0.0,-0.0026560424966799467,-0.9763313609467456,0.0,-0.9684908789386402,0.0,-0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,-0.9851162790697674,-0.9253578732106339,0.0,-0.002702702702702703,0.0,0.0,0.0,-0.020512820512820513,-0.0019880715705765406,-0.008818342151675485,-0.8888888888888888,-0.9342359767891683,-1.0,-1.0,0.0,0.0,0.0,-0.0032310177705977385,0.0,0.0,-0.1834862385321101,-0.0017152658662092624
TCGA-19-1388,-1.0,-0.821917808219178,0.0,-0.0011961722488038277,-0.9337979094076655,-0.99734395750332,-0.005917159763313609,-0.0015408320493066256,-0.4046434494195688,-0.002232142857142857,0.0,0.0,0.0,0.0,-0.6650485436893204,0.0,-0.9988137603795967,0.0,-0.6952965235173824,0.0,-0.32432432432432434,-0.09900990099009901,0.0,-1.0,-0.9705128205128205,-0.9960238568588469,-0.5432098765432098,-0.6851851851851852,-0.25918762088974856,-0.9463087248322147,-0.004081632653061225,-1.0,-0.002331002331002331,0.0,-0.3473344103392569,0.0,-0.1570048309178744,-1.0,-0.5797598627787307
TCGA-19-1389,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,0.0,-0.4822485207100592,-0.9984591679506933,0.0,-0.4375,-0.9973045822102425,0.0,-0.012077294685990338,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37155963302752293,-0.0017152658662092624
TCGA-19-1390,0.0,-0.03595890410958904,-1.0,-0.9964114832535885,-1.0,-0.99867197875166,-0.005917159763313609,-0.9984591679506933,-0.9983416252072969,0.0,0.0,0.0,-0.0012077294685990338,-1.0,-1.0,0.0,-0.9988137603795967,-0.6446511627906977,-0.9979550102249489,-1.0,-1.0,0.0,0.0,-1.0,-0.9987179487179487,-0.0019880715705765406,-0.08994708994708994,-0.004629629629629629,-0.9148936170212766,0.0,0.0,-0.12227805695142378,0.0,-0.003289473684210526,-0.004846526655896607,-0.0038461538461538464,-0.0024154589371980675,-0.027522935779816515,0.0
TCGA-19-1392,-1.0,-0.9982876712328768,-1.0,-0.9988038277511961,0.0,-0.0026560424966799467,-1.0,-0.0015408320493066256,-0.9900497512437811,-0.9955357142857143,-0.9326145552560647,0.0,-0.0929951690821256,0.0,0.0,0.0,-0.0011862396204033216,-0.0009302325581395349,-0.002044989775051125,0.0,0.0,0.0,-0.6595289079229122,-0.6757322175732218,-0.9141025641025641,-0.0019880715705765406,-0.003527336860670194,-0.004629629629629629,-0.0019342359767891683,0.0,0.0,-1.0,-0.9976689976689976,0.0,-0.0016155088852988692,-0.4115384615384615,-0.12077294685990338,-0.13302752293577982,-0.0017152658662092624
TCGA-19-1786,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.005917159763313609,0.0,-0.001658374792703151,-0.35044642857142855,-0.08086253369272237,0.0,-0.07971014492753623,0.0,0.0,0.0,-0.2313167259786477,-0.009302325581395349,-0.05623721881390593,0.0,0.0,0.0,-0.41755888650963596,0.0,0.0,-0.23260437375745527,0.0,-0.004629629629629629,-0.0019342359767891683,-0.020134228187919462,0.0,0.0,-0.002331002331002331,0.0,-0.0032310177705977385,-0.9076923076923077,0.0,-0.963302752293578,-0.024013722126929673
TCGA-19-1787,0.0,0.0,0.0,0.0,0.0,-0.0013280212483399733,-0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32450331125827814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.348993288590604,0.0,-0.0033500837520938024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-19-1789,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.027888446215139442,0.0,-0.05084745762711865,0.0,-0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,-0.08415841584158416,-0.3361884368308351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09324009324009325,0.0,0.0,0.0,0.0,-0.13761467889908258,-0.0017152658662092624
TCGA-19-1791,0.0,-0.9691780821917808,0.0,0.0,0.0,0.0,0.0,-0.9984591679506933,0.0,0.0,0.0,-0.195906432748538,0.0,0.0,0.0,0.0,0.0,-0.0009302325581395349,-0.0010224948875255625,0.0,0.0,0.0,-0.9443254817987152,0.0,-0.002564102564102564,0.0,0.0,0.0,-0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19724770642201836,0.0
TCGA-19-2619,-0.4723926380368098,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.005917159763313609,-0.0015408320493066256,0.0,0.0,0.0,0.0,0.0,0.0,-0.7572815533980582,0.0,-0.0011862396204033216,-0.8548837209302326,-0.19120654396728015,0.0,-0.002702702702702703,0.0,0.0,0.0,-0.04871794871794872,-0.003976143141153081,0.0,-0.004629629629629629,0.0,0.0,0.0,0.0,-0.7808857808857809,0.0,-0.0032310177705977385,-0.0038461538461538464,-0.2391304347826087,-0.981651376146789,-0.04631217838765009
TCGA-19-2620,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,-0.003316749585406302,-0.16294642857142858,0.0,0.0,-0.0012077294685990338,0.0,0.0,0.0,-0.0011862396204033216,-0.09674418604651162,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,-0.00641025641025641,0.0,-0.003527336860670194,0.0,-0.017408123791102514,0.0,0.0,-0.01340033500837521,0.0,-0.009868421052631578,0.0,0.0,-0.012077294685990338,-1.0,-0.024013722126929673
TCGA-19-2621,-1.0,-0.9982876712328768,0.0,-0.0035885167464114833,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0026954177897574125,0.0,-0.0024154589371980675,0.0,0.0,0.0,0.0,-0.013953488372093023,-0.06134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3915343915343915,-0.004629629629629629,0.0,0.0,-0.0027210884353741495,-0.005025125628140704,0.0,0.0,-0.0032310177705977385,0.0,0.0,0.0,-0.003430531732418525
TCGA-19-2623,-1.0,-0.9982876712328768,-1.0,-0.1255980861244019,-1.0,-0.9960159362549801,-0.35798816568047337,-0.9984591679506933,0.0,-0.002232142857142857,0.0,-1.0,-0.998792270531401,0.0,0.0,-0.019867549668874173,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032310177705977385,0.0,0.0,0.0,-0.0017152658662092624
TCGA-19-2624,-1.0,-0.9863013698630136,0.0,0.0,0.0,-0.1699867197875166,-0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-19-2625,-1.0,-0.9982876712328768,0.0,-0.0035885167464114833,0.0,-0.05444887118193891,-1.0,-0.6240369799691834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,-0.974304068522484,-1.0,-0.9987179487179487,-0.8349900596421471,0.0,-0.004629629629629629,0.0,0.0,0.0,-0.46733668341708545,0.0,0.0,-0.004846526655896607,0.0,0.0,-0.8486238532110092,-0.4734133790737564
TCGA-19-2629,-1.0,-1.0,0.0,-0.0035885167464114833,0.0,-0.20185922974767595,-1.0,-1.0,-0.9983416252072969,-0.002232142857142857,0.0,-0.6461988304093568,0.0,0.0,0.0,0.0,-0.8196915776986952,-0.9990697674418605,-0.8568507157464212,-0.96045197740113,-0.9702702702702702,-1.0,-1.0,0.0,0.0,-0.003976143141153081,-0.001763668430335097,-1.0,-1.0,0.0,-0.5877551020408164,-0.09715242881072027,-0.9976689976689976,0.0,-0.006462035541195477,-0.0038461538461538464,0.0,-1.0,-0.024013722126929673
TCGA-19-2631,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.0015408320493066256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09209302325581395,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,-0.04487179487179487,0.0,-0.06878306878306878,0.0,0.0,-0.006711409395973154,-0.005442176870748299,0.0,-0.1794871794871795,0.0,0.0,0.0,0.0,-0.1834862385321101,-0.1457975986277873
TCGA-19-4065,-1.0,-1.0,0.0,-0.33133971291866027,-1.0,-0.9960159362549801,-0.9940828402366864,-0.0030816640986132513,-0.3250414593698176,0.0,-0.0026954177897574125,-0.9912280701754386,-0.3635265700483092,-1.0,-0.9805825242718447,0.0,-0.0011862396204033216,0.0,-0.003067484662576687,0.0,0.0,-0.0049504950495049506,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.9953703703703703,-1.0,-1.0,-1.0,-1.0,-0.9976689976689976,0.0,-0.0032310177705977385,0.0,0.0,-0.29357798165137616,-0.0017152658662092624
TCGA-19-5947,-1.0,-0.9965753424657534,0.0,-0.0035885167464114833,0.0,0.0,-0.9970414201183432,-1.0,0.0,0.0,-0.0673854447439353,0.0,-0.16183574879227053,0.0,0.0,0.0,-0.0011862396204033216,-0.17674418604651163,-0.002044989775051125,0.0,0.0,-0.0049504950495049506,-1.0,0.0,0.0,-0.039761431411530816,0.0,0.0,0.0,-0.0738255033557047,-0.027210884353741496,-0.9916247906197655,-0.9976689976689976,0.0,-0.0032310177705977385,0.0,0.0,-1.0,-0.024013722126929673
TCGA-19-5950,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,-0.07246376811594203,0.0,0.0,0.0,0.0,-0.13023255813953488,-0.0010224948875255625,0.0,0.0,0.0,0.0,-0.0020920502092050207,0.0,0.0,-0.003527336860670194,-0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,-0.4541284403669725,-0.0017152658662092624
TCGA-19-5951,-1.0,-0.9982876712328768,-0.07534246575342465,-0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30511627906976746,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.055666003976143144,0.0,0.0,0.0,-0.006711409395973154,-0.017687074829931974,0.0,0.0,0.0,0.0,0.0,0.0,-0.022935779816513763,-0.0017152658662092624
TCGA-19-5952,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.0015408320493066256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,-0.9813519813519813,0.0,0.0,0.0,-0.04830917874396135,-1.0,-0.024013722126929673
TCGA-19-5953,-1.0,-0.9982876712328768,0.0,0.0,-0.003484320557491289,0.0,0.0,0.0,0.0,-0.9955357142857143,-0.9973045822102425,0.0,-0.022946859903381644,0.0,0.0,-0.0016556291390728477,-0.027283511269276393,-0.06604651162790698,-0.06032719836400818,0.0,0.0,-0.0049504950495049506,0.0,0.0,0.0,0.0,-0.001763668430335097,0.0,-0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03864734299516908,-0.3211009174311927,-0.0017152658662092624
TCGA-19-5954,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1574642126789366,0.0,0.0,-0.07920792079207921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2080536912751678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2706422018348624,-0.0017152658662092624
TCGA-19-5955,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,-0.0013280212483399733,-0.31952662721893493,0.0,-0.9966832504145937,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,0.0,-0.001763668430335097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4541284403669725,-0.0017152658662092624
TCGA-19-5956,-0.7975460122699386,-0.7465753424657534,-0.00684931506849315,-0.0035885167464114833,0.0,-0.0013280212483399733,-0.2988165680473373,-0.9984591679506933,-0.9983416252072969,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,0.0,-0.0048543689320388345,0.0,-0.002372479240806643,0.0,-0.0010224948875255625,0.0,0.0,0.0,-1.0,-1.0,-0.9987179487179487,-0.0019880715705765406,-0.16049382716049382,-0.004629629629629629,0.0,0.0,-0.0013605442176870747,0.0,-0.40093240093240096,0.0,-0.0032310177705977385,0.0,-0.0024154589371980675,-0.24311926605504589,-0.0017152658662092624
TCGA-19-5958,-0.34355828220858897,-0.7345890410958904,-0.10730593607305935,0.0,0.0,0.0,0.0,-0.0030816640986132513,0.0,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09488372093023256,0.0,0.0,-0.002702702702702703,-0.42574257425742573,-1.0,-0.0397489539748954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9965694682675815
TCGA-19-5959,-1.0,-0.9982876712328768,-1.0,-0.9952153110047847,0.0,-0.0013280212483399733,-0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08558139534883721,-0.0010224948875255625,0.0,0.0,0.0,-0.3683083511777302,0.0,-0.001282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5091743119266054,-0.024013722126929673
TCGA-19-5960,-1.0,-0.9982876712328768,-1.0,-0.6578947368421053,-0.006968641114982578,-0.3665338645418327,-0.005917159763313609,-1.0,-0.2902155887230514,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.0011862396204033216,-0.0009302325581395349,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,-0.014102564102564103,-0.0019880715705765406,0.0,-0.004629629629629629,-0.005802707930367505,0.0,-0.0027210884353741495,-1.0,-0.916083916083916,0.0,-0.0032310177705977385,0.0,-0.0024154589371980675,-0.0045871559633027525,-0.0017152658662092624
TCGA-19-A60I,-0.9631901840490797,-0.9982876712328768,-0.1050228310502283,-0.0023923444976076554,0.0,-0.02656042496679947,-0.9644970414201184,0.0,-0.004975124378109453,0.0,0.0,-0.9970760233918129,-0.10386473429951691,0.0,0.0,0.0,0.0,0.0,-0.005112474437627812,0.0,0.0,0.0,-1.0,0.0,-0.007692307692307693,0.0,0.0,0.0,0.0,0.0,-0.010884353741496598,0.0,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
